"STATISTIC","Statistic Label","TLIST(A1)","Census Year","C04167V04938","Electoral Divisions","UNIT","VALUE"
"F1011C02","Males - 2022","2022","2022","2ae19629-214c-13a3-e055-000000000001","Ballinlough B, Cork City","Number","899"
"F1011C02","Males - 2022","2022","2022","2ae19629-214d-13a3-e055-000000000001","Ballinlough C, Cork City","Number","807"
"F1011C02","Males - 2022","2022","2022","316a25a0-f7b6-4d01-b188-5efd7bd804c5","Ballygarvan/Lehenagh, Cork City","Number","2002"
"F1011C02","Males - 2022","2022","2022","2ae19629-214e-13a3-e055-000000000001","Ballyphehane A, Cork City","Number","345"
"F1011C02","Males - 2022","2022","2022","2ae19629-2157-13a3-e055-000000000001","Ballyphehane B, Cork City","Number","412"
"F1011C02","Males - 2022","2022","2022","2ae19629-2158-13a3-e055-000000000001","Bishopstown A, Cork City","Number","1075"
"F1011C02","Males - 2022","2022","2022","2ae19629-2159-13a3-e055-000000000001","Bishopstown B, Cork City","Number","1037"
"F1011C02","Males - 2022","2022","2022","2ae19629-215a-13a3-e055-000000000001","Bishopstown C, Cork City","Number","2415"
"F1011C02","Males - 2022","2022","2022","2ae19629-215c-13a3-e055-000000000001","Bishopstown D, Cork City","Number","726"
"F1011C02","Males - 2022","2022","2022","2ae19629-215b-13a3-e055-000000000001","Bishopstown E, Cork City","Number","1485"
"F1011C02","Males - 2022","2022","2022","2ae19629-1efc-13a3-e055-000000000001","Bishopstown, Cork City","Number","187"
"F1011C02","Males - 2022","2022","2022","2ae19629-215d-13a3-e055-000000000001","Blackpool A, Cork City","Number","390"
"F1011C02","Males - 2022","2022","2022","2ae19629-215e-13a3-e055-000000000001","Blackpool B, Cork City","Number","1241"
"F1011C02","Males - 2022","2022","2022","2ae19789-1f5b-13a3-e055-700000000001","Blarney, Cork City","Number","2546"
"F1011C02","Males - 2022","2022","2022","2ae19629-215f-13a3-e055-000000000001","Browningstown, Cork City","Number","512"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f5b-13a3-e055-200000000001","Caherlag, Cork City","Number","2186"
"F1011C02","Males - 2022","2022","2022","591bceee-1721-4c8d-865f-1e0bd869b6ad","Carrigaline/Monkstown Rural/Douglas, Cork City","Number","10784"
"F1011C02","Males - 2022","2022","2022","2ae19849-1f5b-13a3-e055-140000000001","Carrigrohanebeg, Cork City","Number","475"
"F1011C02","Males - 2022","2022","2022","2ae19629-2160-13a3-e055-000000000001","Centre A, Cork City","Number","661"
"F1011C02","Males - 2022","2022","2022","2ae19629-2161-13a3-e055-000000000001","Centre B, Cork City","Number","1282"
"F1011C02","Males - 2022","2022","2022","2ae19629-2162-13a3-e055-000000000001","Churchfield, Cork City","Number","809"
"F1011C02","Males - 2022","2022","2022","2ae19629-2163-13a3-e055-000000000001","City Hall A, Cork City","Number","643"
"F1011C02","Males - 2022","2022","2022","2ae19629-2164-13a3-e055-000000000001","City Hall B, Cork City","Number","593"
"F1011C02","Males - 2022","2022","2022","2ae19629-2165-13a3-e055-000000000001","Commons, Cork City","Number","537"
"F1011C02","Males - 2022","2022","2022","7c85cece-22eb-4ebb-8d1f-9c0f734eaea8","Douglas/Lehenagh, Cork City","Number","3811"
"F1011C02","Males - 2022","2022","2022","2ae19629-2166-13a3-e055-000000000001","Evergreen, Cork City","Number","732"
"F1011C02","Males - 2022","2022","2022","2ae19629-2167-13a3-e055-000000000001","Fair Hill A, Cork City","Number","355"
"F1011C02","Males - 2022","2022","2022","2ae19629-2172-13a3-e055-000000000001","Fair Hill B, Cork City","Number","364"
"F1011C02","Males - 2022","2022","2022","2ae19629-2173-13a3-e055-000000000001","Fair Hill C, Cork City","Number","1711"
"F1011C02","Males - 2022","2022","2022","2ae19629-2174-13a3-e055-000000000001","Farranferris A, Cork City","Number","1063"
"F1011C02","Males - 2022","2022","2022","2ae19629-2175-13a3-e055-000000000001","Farranferris B, Cork City","Number","435"
"F1011C02","Males - 2022","2022","2022","2ae19629-2176-13a3-e055-000000000001","Farranferris C, Cork City","Number","402"
"F1011C02","Males - 2022","2022","2022","2ae19629-2178-13a3-e055-000000000001","Gillabbey A, Cork City","Number","1175"
"F1011C02","Males - 2022","2022","2022","2ae19629-2179-13a3-e055-000000000001","Gillabbey B, Cork City","Number","518"
"F1011C02","Males - 2022","2022","2022","2ae19629-217a-13a3-e055-000000000001","Gillabbey C, Cork City","Number","893"
"F1011C02","Males - 2022","2022","2022","2ae19629-217b-13a3-e055-000000000001","Glasheen A, Cork City","Number","379"
"F1011C02","Males - 2022","2022","2022","2ae19629-217c-13a3-e055-000000000001","Glasheen B, Cork City","Number","370"
"F1011C02","Males - 2022","2022","2022","2ae19629-217d-13a3-e055-000000000001","Glasheen C, Cork City","Number","1258"
"F1011C02","Males - 2022","2022","2022","2ae19629-217e-13a3-e055-000000000001","Greenmount, Cork City","Number","1042"
"F1011C02","Males - 2022","2022","2022","2ae19629-217f-13a3-e055-000000000001","Gurranebraher A, Cork City","Number","355"
"F1011C02","Males - 2022","2022","2022","2ae19629-2180-13a3-e055-000000000001","Gurranebraher B, Cork City","Number","335"
"F1011C02","Males - 2022","2022","2022","2ae19629-2181-13a3-e055-000000000001","Gurranebraher C, Cork City","Number","554"
"F1011C02","Males - 2022","2022","2022","2ae19629-2177-13a3-e055-000000000001","Gurranebraher D, Cork City","Number","451"
"F1011C02","Males - 2022","2022","2022","2ae19629-2182-13a3-e055-000000000001","Gurranebraher E, Cork City","Number","533"
"F1011C02","Males - 2022","2022","2022","2ae19809-1f5b-13a3-e055-900000000001","Inishkenny, Cork City","Number","2405"
"F1011C02","Males - 2022","2022","2022","2ae19629-2183-13a3-e055-000000000001","Knocknaheeny, Cork City","Number","1967"
"F1011C02","Males - 2022","2022","2022","2ae19629-2184-13a3-e055-000000000001","Knockrea A, Cork City","Number","821"
"F1011C02","Males - 2022","2022","2022","2ae19629-218c-13a3-e055-000000000001","Knockrea B, Cork City","Number","585"
"F1011C02","Males - 2022","2022","2022","2ae19629-218d-13a3-e055-000000000001","Mahon A, Cork City","Number","2575"
"F1011C02","Males - 2022","2022","2022","2ae19629-218e-13a3-e055-000000000001","Mahon B, Cork City","Number","2420"
"F1011C02","Males - 2022","2022","2022","2ae19629-218f-13a3-e055-000000000001","Mahon C, Cork City","Number","1626"
"F1011C02","Males - 2022","2022","2022","2ae19629-2190-13a3-e055-000000000001","Mardyke, Cork City","Number","584"
"F1011C02","Males - 2022","2022","2022","2ae19769-1f5b-13a3-e055-500000000001","Matehy, Cork City","Number","905"
"F1011C02","Males - 2022","2022","2022","2ae19629-2191-13a3-e055-000000000001","Mayfield, Cork City","Number","1353"
"F1011C02","Males - 2022","2022","2022","2ae19629-2192-13a3-e055-000000000001","Montenotte A, Cork City","Number","841"
"F1011C02","Males - 2022","2022","2022","2ae19629-2193-13a3-e055-000000000001","Montenotte B, Cork City","Number","1089"
"F1011C02","Males - 2022","2022","2022","2ae19819-1f5b-13a3-e055-110000000001","Ovens, Cork City","Number","851"
"F1011C02","Males - 2022","2022","2022","2ae19629-2194-13a3-e055-000000000001","Pouladuff A, Cork City","Number","370"
"F1011C02","Males - 2022","2022","2022","2ae19629-2195-13a3-e055-000000000001","Pouladuff B, Cork City","Number","815"
"F1011C02","Males - 2022","2022","2022","2ae19779-1f5b-13a3-e055-600000000001","Rathcooney, Cork City","Number","4263"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f5b-13a3-e055-100000000001","Riverstown, Cork City","Number","1951"
"F1011C02","Males - 2022","2022","2022","2ae19629-2196-13a3-e055-000000000001","Shanakiel, Cork City","Number","1849"
"F1011C02","Males - 2022","2022","2022","2ae19629-2197-13a3-e055-000000000001","Shandon A, Cork City","Number","1104"
"F1011C02","Males - 2022","2022","2022","2ae19629-2198-13a3-e055-000000000001","Shandon B, Cork City","Number","729"
"F1011C02","Males - 2022","2022","2022","2ae19629-2199-13a3-e055-000000000001","South Gate A, Cork City","Number","1297"
"F1011C02","Males - 2022","2022","2022","2ae19629-219a-13a3-e055-000000000001","South Gate B, Cork City","Number","557"
"F1011C02","Males - 2022","2022","2022","6b896afd-b53d-4ebc-bd6e-0154e333b3af","St. Mary's (East), Cork City","Number","1072"
"F1011C02","Males - 2022","2022","2022","2ae19629-21cb-13a3-e055-000000000001","St. Mary's (West), Cork City","Number","1917"
"F1011C02","Males - 2022","2022","2022","2ae19629-21a6-13a3-e055-000000000001","St. Patrick's A, Cork City","Number","1060"
"F1011C02","Males - 2022","2022","2022","2ae19629-21a7-13a3-e055-000000000001","St. Patrick's B, Cork City","Number","806"
"F1011C02","Males - 2022","2022","2022","2ae19629-21a8-13a3-e055-000000000001","St. Patrick's C, Cork City","Number","439"
"F1011C02","Males - 2022","2022","2022","2ae19629-21a9-13a3-e055-000000000001","Sunday's Well A, Cork City","Number","383"
"F1011C02","Males - 2022","2022","2022","2ae19629-21aa-13a3-e055-000000000001","Sunday's Well B, Cork City","Number","500"
"F1011C02","Males - 2022","2022","2022","2ae19629-21ab-13a3-e055-000000000001","The Glen A, Cork City","Number","1358"
"F1011C02","Males - 2022","2022","2022","2ae19629-21ac-13a3-e055-000000000001","The Glen B, Cork City","Number","1763"
"F1011C02","Males - 2022","2022","2022","2ae19629-21ad-13a3-e055-000000000001","The Lough, Cork City","Number","775"
"F1011C02","Males - 2022","2022","2022","2ae19629-21ae-13a3-e055-000000000001","Tivoli A, Cork City","Number","923"
"F1011C02","Males - 2022","2022","2022","2ae19629-21af-13a3-e055-000000000001","Tivoli B, Cork City","Number","1337"
"F1011C02","Males - 2022","2022","2022","2ae19629-21b0-13a3-e055-000000000001","Togher A, Cork City","Number","1102"
"F1011C02","Males - 2022","2022","2022","2ae19629-21b1-13a3-e055-000000000001","Togher B, Cork City","Number","324"
"F1011C02","Males - 2022","2022","2022","2ae19629-21b2-13a3-e055-000000000001","Tramore A, Cork City","Number","375"
"F1011C02","Males - 2022","2022","2022","2ae19629-21b3-13a3-e055-000000000001","Tramore B, Cork City","Number","524"
"F1011C02","Males - 2022","2022","2022","2ae19629-21b4-13a3-e055-000000000001","Tramore C, Cork City","Number","1419"
"F1011C02","Males - 2022","2022","2022","2ae19629-21b5-13a3-e055-000000000001","Turner's Cross A, Cork City","Number","426"
"F1011C02","Males - 2022","2022","2022","2ae19629-21b6-13a3-e055-000000000001","Turner's Cross B, Cork City","Number","614"
"F1011C02","Males - 2022","2022","2022","2ae19629-21b7-13a3-e055-000000000001","Turner's Cross C, Cork City","Number","362"
"F1011C02","Males - 2022","2022","2022","2ae19629-21c0-13a3-e055-000000000001","Turner's Cross D, Cork City","Number","240"
"F1011C02","Males - 2022","2022","2022","2ae19759-1f5b-13a3-e055-400000000001","Whitechurch, Cork City","Number","576"
"F1011C02","Males - 2022","2022","2022","2ae19629-203d-13a3-e055-000000000001","Abbeymahon, Cork County","Number","386"
"F1011C02","Males - 2022","2022","2022","2ae19629-203e-13a3-e055-000000000001","Adrigole, Cork County","Number","256"
"F1011C02","Males - 2022","2022","2022","2ae19629-203f-13a3-e055-000000000001","Aghadown North, Cork County","Number","151"
"F1011C02","Males - 2022","2022","2022","2ae19629-2040-13a3-e055-000000000001","Aghadown South, Cork County","Number","316"
"F1011C02","Males - 2022","2022","2022","2ae19629-2041-13a3-e055-000000000001","Aghern, Cork County","Number","131"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f9a-13a3-e055-000000000001","Aghinagh, Cork County","Number","260"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f9b-13a3-e055-000000000001","Aglish, Cork County","Number","736"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f9c-13a3-e055-000000000001","Ahil, Cork County","Number","139"
"F1011C02","Males - 2022","2022","2022","2ae19629-1fa5-13a3-e055-000000000001","Allow, Cork County","Number","247"
"F1011C02","Males - 2022","2022","2022","2ae19629-1fa6-13a3-e055-000000000001","Ardagh, Cork County","Number","387"
"F1011C02","Males - 2022","2022","2022","2ae19629-1fa7-13a3-e055-000000000001","Ardfield, Cork County","Number","428"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f0b-13a3-e055-000000000001","Ardskeagh, Cork County","Number","268"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f0c-13a3-e055-000000000001","Argideen, Cork County","Number","206"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f0d-13a3-e055-000000000001","Aultagh, Cork County","Number","188"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f17-13a3-e055-000000000001","Ballinadee, Cork County","Number","301"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f18-13a3-e055-000000000001","Ballincollig, Cork County","Number","668"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f19-13a3-e055-000000000001","Ballingurteen, Cork County","Number","371"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f21-13a3-e055-000000000001","Ballinspittle, Cork County","Number","363"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f22-13a3-e055-000000000001","Ballintemple, Cork County","Number","318"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f23-13a3-e055-000000000001","Ballyarthur, Cork County","Number","175"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f2b-13a3-e055-000000000001","Ballybane, Cork County","Number","141"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f2c-13a3-e055-000000000001","Ballyclogh, Cork County","Number","400"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f2d-13a3-e055-000000000001","Ballycottin, Cork County","Number","991"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f36-13a3-e055-000000000001","Ballydehob, Cork County","Number","450"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f37-13a3-e055-000000000001","Ballyfeard, Cork County","Number","206"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f38-13a3-e055-000000000001","Ballyfoyle, Cork County","Number","200"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f39-13a3-e055-000000000001","Ballygarvan, Cork County","Number","952"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f43-13a3-e055-000000000001","Ballygroman, Cork County","Number","892"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f44-13a3-e055-000000000001","Ballyhoolahan, Cork County","Number","155"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f45-13a3-e055-000000000001","Ballyhooly, Cork County","Number","509"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f46-13a3-e055-000000000001","Ballymackean, Cork County","Number","198"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f4f-13a3-e055-000000000001","Ballymartle, Cork County","Number","710"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f50-13a3-e055-000000000001","Ballymodan, Cork County","Number","2291"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f57-13a3-e055-000000000001","Ballymoney, Cork County","Number","445"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f58-13a3-e055-000000000001","Ballymurphy, Cork County","Number","512"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f59-13a3-e055-000000000001","Ballynaglogh, Cork County","Number","214"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f66-13a3-e055-000000000001","Ballynamona, Cork County","Number","526"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f67-13a3-e055-000000000001","Ballynoe, Cork County","Number","382"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f71-13a3-e055-000000000001","Ballyspillane, Cork County","Number","179"
"F1011C02","Males - 2022","2022","2022","2ae19629-214a-13a3-e055-000000000001","Bandon, Cork County","Number","1194"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f72-13a3-e055-000000000001","Banteer, Cork County","Number","382"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f74-13a3-e055-000000000001","Bantry Urban, Cork County","Number","1634"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f80-13a3-e055-000000000001","Barleyhill, Cork County","Number","283"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f81-13a3-e055-000000000001","Barnacurra, Cork County","Number","130"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f89-13a3-e055-000000000001","Baurleigh, Cork County","Number","210"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f8a-13a3-e055-000000000001","Bawncross, Cork County","Number","179"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f92-13a3-e055-000000000001","Bealanageary, Cork County, 047047","Number","103"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f93-13a3-e055-000000000001","Bealanageary, Cork County, 047048","Number","304"
"F1011C02","Males - 2022","2022","2022","2ae19629-1ef9-13a3-e055-000000000001","Bealock, Cork County","Number","147"
"F1011C02","Males - 2022","2022","2022","2ae19629-1efa-13a3-e055-000000000001","Bear, Cork County","Number","118"
"F1011C02","Males - 2022","2022","2022","2ae19629-1efb-13a3-e055-000000000001","Bengour, Cork County","Number","167"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f05-13a3-e055-000000000001","Blackpool, Cork County","Number","544"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f06-13a3-e055-000000000001","Blarney, Cork County","Number","347"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f0e-13a3-e055-000000000001","Boherboy, Cork County","Number","377"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f0f-13a3-e055-000000000001","Boulteen, Cork County","Number","350"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f10-13a3-e055-000000000001","Bredagh, Cork County","Number","344"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f1a-13a3-e055-000000000001","Brinny, Cork County","Number","335"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f1b-13a3-e055-000000000001","Butlerstown, Cork County","Number","227"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f1c-13a3-e055-000000000001","Buttevant, Cork County","Number","969"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f24-13a3-e055-000000000001","Caheragh, Cork County","Number","165"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f25-13a3-e055-000000000001","Caherbarnagh, Cork County","Number","271"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f2e-13a3-e055-000000000001","Caherduggan, Cork County","Number","316"
"F1011C02","Males - 2022","2022","2022","2ae19629-1f2f-13a3-e055-000000000001","Caherlag, Cork County","Number","1830"
